id,creation_date,completed_date,status,total_price,quantity,requester_id,approver_id,send_back_reason_id,supplier_id,item_id,spend_category_id
CF120046,08/14/2012,08/23/2012,Approved,8.0,1.0,5,3,,120,556,38
14-G0361,03/09/2015,03/29/2015,Approved,5287.2,120.0,3,3,,1316,932,4
4500159327,11/19/2012,11/26/2012,Approved,31650.0,1.0,7,4,,139,933,48
REQ0010619,08/27/2013,08/28/2013,Approved,1508.0,13.0,9,3,,2511,934,12
12482039,09/25/2012,10/15/2012,Approved,384.0,4.0,8,1,,877,935,0
71400000362,03/07/2014,03/10/2014,Approved,6688.0,11.0,3,3,,2420,936,39
2014-4203,11/13/2014,11/15/2014,Approved,18074.0,1.0,1,2,,319,937,35
HD.12038,05/23/2013,05/27/2013,Approved,4900.0,4900.0,8,0,,789,938,10
3165255,09/10/2012,09/28/2012,Approved,55.85,1.0,5,4,,2016,939,54
3PA2C637,01/03/2013,01/05/2013,Sent Back,5878.77,1.0,0,1,89,2444,326,16
5600003287,09/06/2012,09/12/2012,Approved,235000.0,1.0,8,1,,1906,940,39
4500220523,03/02/2015,03/04/2015,Sent Back,276.39,1.0,8,2,90,1874,941,16
PO442253,10/30/2014,10/31/2014,Approved,146.15,5.0,1,0,,2503,942,44
14-90117,06/30/2015,07/01/2015,Approved,3666576.0,1.0,7,2,,2592,943,40
4500171253,02/26/2013,03/05/2013,Approved,86.4,30.0,4,4,,1802,944,19
3169342,04/25/2013,05/13/2013,Approved,73.14,6.0,4,3,,1955,945,12
12A1596,06/01/2015,06/22/2015,Approved,227000.0,1.0,9,1,,1790,946,4
SA-172-15PA,06/15/2015,07/04/2015,Sent Back,63540.0,1.0,7,0,91,1449,947,
SN453101,12/04/2014,12/06/2014,Approved,2391.22,1.0,5,2,,2197,948,48
4500208259,11/20/2013,11/25/2013,Approved,1493.1,30.0,9,0,,2259,949,42
4500223654,06/01/2015,06/14/2015,Approved,92.5,1.0,2,2,,1874,950,16
4500197426,05/07/2013,05/08/2013,Sent Back,293.5,50.0,4,2,92,1792,839,12
CF120626,02/11/2013,02/21/2013,Approved,163.0,1.0,2,3,,2994,951,12
4500177491,04/16/2013,04/17/2013,Approved,158.5,5.0,5,1,,357,952,8
06-095,04/18/2013,04/21/2013,Approved,160000.0,1.0,2,1,,954,953,45
3PA4P008,12/17/2014,12/21/2014,Approved,4571.25,1500.0,6,3,,7,954,16
4500222745,04/30/2015,05/23/2015,Approved,14.99,1.0,2,0,,1874,955,16
2.21E+11,11/05/2012,11/11/2012,Approved,45000.0,1.0,8,3,,2333,956,10
4500202454,09/26/2013,10/30/2013,Approved,115.53,1.0,4,1,,1874,957,16
4500210351,12/06/2013,12/14/2013,Approved,23480.0,800.0,7,4,,604,958,19
PO10K038,05/27/2015,05/29/2015,Approved,13091.0,1.0,5,1,,2191,959,12
4500200311,10/04/2013,10/06/2013,Approved,15000.0,1.0,3,2,,1225,960,39
FV350327,04/28/2014,04/30/2014,Approved,15057.99,1.0,3,4,,146,961,35
GP130028,07/26/2013,08/05/2013,Approved,73.65,1.0,2,2,,1866,962,23
4D440731,03/30/2015,05/01/2015,Approved,1170.0,1.0,1,3,,2342,963,33
4500231693,05/15/2014,07/20/2014,Sent Back,7935.0,300.0,8,0,93,604,964,
HSR11-45 Amendment #1,06/24/2014,07/02/2014,Approved,852500.0,1.0,9,0,,2864,965,43
04A4354,03/25/2014,04/02/2014,Approved,443000.0,1.0,2,2,,315,966,6
NO120801,05/10/2013,05/14/2013,Approved,105.13,1.0,4,2,,750,967,35
3PA3A055,07/26/2013,08/10/2013,Approved,42000.0,1500.0,7,4,,821,968,21
4500176261,04/04/2013,04/06/2013,Approved,54.0,2.0,6,4,,517,969,34
4500214428,05/05/2015,05/13/2015,Approved,593156.26,487.0,7,4,,750,970,35
2UI2H3021,08/27/2012,09/09/2012,Approved,21101.0,1.0,0,1,,729,971,10
50-64-134,05/20/2015,05/21/2015,Approved,10.5,2.0,9,3,,976,972,12
4500210212,12/10/2013,12/27/2013,Approved,3665.48,14840.0,0,2,,1827,973,48
4500027455,10/17/2013,10/18/2013,Sent Back,10012.75,1.0,4,1,94,1845,326,51
C1439104,07/23/2014,07/24/2014,Approved,14986.28,1.0,1,0,,1871,974,33
4500185706,06/14/2013,06/26/2013,Approved,390.0,1000.0,3,1,,2114,975,48
4500256040,10/22/2014,11/01/2014,Approved,165.98,1.0,0,1,,81,976,41
4500261013,03/23/2015,03/28/2015,Approved,3999.0,1.0,7,4,,2044,977,48
3169839,05/23/2013,05/25/2013,Approved,30265.0,1.0,0,1,,695,978,33
W0960,02/26/2013,03/07/2013,Sent Back,1080.0,40.0,6,2,95,2535,979,
C161-4462,05/22/2014,06/25/2014,Approved,15.59,1.0,5,3,,1306,980,12
4500266813,01/28/2015,01/30/2015,Approved,61476.7,61476.7,6,4,,1505,981,48
13FO1116,10/15/2013,11/03/2013,Approved,30.32,1.0,4,2,,1381,982,41
X2362,06/19/2014,06/20/2014,Approved,14220.0,720.0,5,1,,2621,983,12
12560109,12/27/2012,01/02/2013,Approved,31.98,2.0,8,4,,2132,984,22
4500211314,06/02/2014,06/05/2014,Approved,21.99,1.0,3,4,,1874,985,16
4500174429,03/20/2013,04/01/2013,Approved,102.48,2.0,6,0,,2503,986,41
4500225421,03/20/2014,03/25/2014,Approved,810.0,2.0,8,1,,2574,987,19
REQ0013362,08/12/2014,08/14/2014,Approved,737.32,4.0,9,4,,102,988,
GP110238,07/03/2012,07/06/2012,Sent Back,2.06,1.0,3,2,96,2927,989,
4500288246,06/22/2015,07/20/2015,Approved,55008.0,64.0,8,1,,1171,990,0
4500188641,07/22/2013,08/07/2013,Approved,1555.2,1.0,8,4,,2581,991,48
P1400711,03/30/2015,04/09/2015,Approved,8880.16,1.0,0,0,,2772,992,33
4500169069,02/06/2013,02/16/2013,Approved,498.52,4.0,1,1,,2124,993,42
PO432701,04/25/2014,04/25/2014,Approved,14.96,1.0,4,4,,2503,994,25
s241LR150025,02/03/2015,03/07/2015,Approved,8992.71,1.0,3,2,,383,995,29
GP120092,02/11/2013,02/19/2013,Approved,3.44,1.0,2,3,,2927,996,24
NR120972,06/21/2013,06/22/2013,Approved,342.8,1.0,2,2,,1871,997,12
1350650A20,05/21/2014,06/27/2014,Approved,7799.6,1.0,1,2,,2197,998,44
4PA2R007,08/20/2012,08/30/2012,Approved,2613.52,700.0,6,1,,2444,999,16
4500233089,05/14/2014,05/23/2014,Approved,431.95,5.0,1,4,,1209,1000,32
3171471,08/19/2013,08/26/2013,Approved,207882.0,1.0,5,2,,414,1001,27
12-00042,07/05/2013,08/16/2013,Approved,120000.0,1.0,4,2,,2787,1002,40
REQ0012903,05/22/2014,05/27/2014,Approved,9192.95,1.0,5,3,,2225,1003,34
4600009909,12/11/2013,12/12/2013,Approved,0.0,1.0,2,4,,2338,1004,0
SN253073,02/12/2013,02/15/2013,Approved,1220.0,2000.0,8,0,,707,1005,48
4500165342,01/02/2013,01/03/2013,Approved,8100.0,50.0,4,4,,2560,1006,46
REQ0012715,04/17/2014,04/19/2014,Sent Back,792.54,14.0,8,4,97,1656,1007,
DR12IT52,06/20/2013,06/22/2013,Approved,4165.0,35.0,5,2,,1768,1008,35
2012-1690,06/11/2013,07/13/2013,Approved,48137.15,1.0,0,4,,2047,1009,24
4500197751,09/09/2013,09/18/2013,Approved,471.36,4.0,3,1,,327,1010,19
4500232020,05/07/2014,05/10/2014,Approved,6915.0,250.0,2,0,,1806,1011,33
C1251018,04/26/2013,05/08/2013,Approved,50000.0,1.0,8,4,,1002,1012,6
4500177717,04/17/2013,04/18/2013,Approved,13544.0,1.0,7,2,,136,1013,48
HD250084,01/28/2013,02/03/2013,Sent Back,10.26,2.0,2,2,98,1814,,24
DRP14307,04/08/2015,04/22/2015,Sent Back,6834.0,6.0,7,3,99,1678,,47
4500257473,11/05/2014,11/15/2014,Approved,46.0,2.0,5,4,,1927,1014,41
42B0136,07/08/2014,07/09/2014,Approved,75000.0,1.0,5,1,,39,142,45
4500201426,08/27/2013,08/31/2013,Approved,345.53,1.0,0,0,,1874,19,16
IT 12697,06/27/2013,07/05/2013,Approved,15337.19,1.0,1,0,,146,1015,35
CF141119,06/11/2015,08/01/2015,Approved,113.75,5.0,7,2,,2384,1016,35
4500144089,07/25/2012,08/04/2012,Approved,14.01,1.0,3,4,,1814,1017,12
13-PO-00353,12/19/2013,12/30/2013,Approved,6796.69,1.0,2,1,,138,883,0
4500222507,03/05/2014,03/16/2014,Approved,4773.42,1.0,8,0,,435,1018,0
4500241301,07/15/2014,07/16/2014,Approved,1560.0,3250.0,4,0,,136,1019,48
C6901003,08/01/2013,08/06/2013,Approved,7140.0,1.0,8,0,,1052,1020,45
31300000461,06/13/2013,06/22/2013,Approved,206.4,24.0,0,0,,619,1021,19
50-64-5506,07/31/2014,08/01/2014,Approved,39.2,1.0,6,1,,146,1022,33
4500185701,06/14/2013,06/26/2013,Approved,480.0,1.0,6,3,,1374,1023,24
2014-0127,08/15/2014,08/30/2014,Approved,6750.0,1.0,3,4,,800,1024,42
90170114,09/19/2014,09/24/2014,Approved,2725.8,1.0,6,4,,2192,1025,35
4500206985,02/04/2014,02/19/2014,Approved,38.01,1.0,0,1,,1874,1026,16
4500266927,01/28/2015,03/11/2015,Approved,283.9,1.0,5,3,,219,1027,19
13C155000,09/06/2013,09/08/2013,Approved,10500.0,1.0,2,1,,891,1028,44
CF140541,04/21/2015,05/04/2015,Sent Back,1568.25,1.0,0,1,100,963,74,33
S3730002,07/14/2013,07/22/2013,Approved,18550.0,7000.0,7,4,,2444,1029,16
132007DP,03/12/2014,03/24/2014,Approved,20.34,2.0,9,1,,2927,1030,12
TG120844,05/10/2013,05/30/2013,Approved,1180.3,2.0,1,3,,120,1031,35
4500212655,06/27/2014,07/09/2014,Approved,5.0,1.0,2,0,,1874,1032,16
14-5136,06/27/2014,07/07/2014,Approved,14350.0,1.0,2,0,,598,129,7
CFF 4839,08/08/2012,08/13/2012,Approved,143.58,2.0,1,2,,102,1033,12
4500232878,05/13/2014,05/18/2014,Approved,3752.2,1.0,9,0,,146,1034,35
4500209279,11/26/2013,12/02/2013,Approved,640.4,1.0,7,0,,327,67,19
3.98E+14,05/15/2014,06/01/2014,Approved,351.9,1.0,6,3,,2298,1035,35
S3938046,01/07/2014,01/18/2014,Approved,715.5,1.0,0,0,,1966,1036,33
CF121077,07/11/2013,07/20/2013,Approved,367538.0,254.0,4,2,,2384,1037,1
14G-LA23,08/22/2014,08/23/2014,Approved,42302.0,1.0,3,3,,160,925,13
645,06/04/2015,06/15/2015,Approved,142730.0,1.0,3,3,,794,1038,19
4500258823,11/18/2014,12/18/2014,Approved,40.32,8.0,6,3,,2640,1039,19
0227-2012,12/21/2012,12/28/2012,Approved,8914.26,1.0,6,3,,388,1040,23
S4250028,12/17/2014,01/02/2015,Approved,44.24,4.0,0,2,,206,1041,16
4500228479,04/14/2014,04/15/2014,Approved,31.38,6.0,7,4,,2915,1042,19
PR258273,06/17/2013,06/18/2013,Approved,6274.04,1.0,1,4,,3000,486,19
4500191984,07/29/2013,08/06/2013,Approved,23348.0,1.0,0,0,,1678,1043,27
DNT12008,06/10/2013,06/23/2013,Approved,13258.08,1.0,4,0,,146,1044,33
C391648,05/09/2013,05/21/2013,Approved,24272.29,1.0,9,3,,989,1045,33
4500189598,07/10/2013,07/14/2013,Sent Back,1381.85,1.0,7,1,101,2927,63,
4500177795,04/18/2013,04/21/2013,Approved,9706.9,1.0,2,3,,120,1046,35
04A3690,06/30/2014,07/15/2014,Approved,2050000.0,1.0,5,3,,903,1047,43
3PA2V039,12/27/2012,01/01/2013,Approved,39680.0,1.0,5,1,,1678,1048,32
245H3004,01/23/2014,02/07/2014,Approved,148.71,1.0,2,3,,1870,1049,46
4500251709,09/19/2014,10/01/2014,Approved,7271.48,1.0,4,1,,2903,1050,27
L1300230,09/10/2013,09/23/2013,Approved,75.9,1.0,0,2,,2748,1051,42
2660-031500000005,07/09/2014,07/10/2014,Approved,317.52,24.0,5,3,,2568,1052,30
VCGC2088,08/20/2012,09/02/2012,Approved,82235.0,1.0,9,1,,243,1053,37
4500191996,08/08/2013,08/10/2013,Approved,10800.0,160.0,5,3,,2703,1054,19
4500209962,04/22/2014,05/08/2014,Approved,39.09,3.0,7,4,,2503,1055,23
20354-12-5355-0,09/20/2012,09/27/2012,Approved,228325.0,1.0,1,1,,144,1056,45
4500204633,11/22/2013,11/23/2013,Approved,165.0,1.0,6,0,,1331,1057,10
12-OMB0190,05/17/2013,05/23/2013,Approved,7418.0,1.0,4,4,,1107,1058,33
2660 09A0575,02/24/2014,03/27/2014,Approved,24950.0,1.0,5,3,,724,1059,4
12TG9104,12/14/2012,12/23/2012,Approved,48000.0,1.0,6,2,,799,1060,33
2UI2H3209,08/26/2012,08/28/2012,Approved,45090.04,1.0,5,1,,2626,1061,29
1UI4A079,08/27/2014,09/07/2014,Approved,2746.45,1.0,0,1,,3058,1062,6
2P4M1004,09/22/2014,09/27/2014,Approved,31200.0,1.0,9,3,,2107,1063,1
LN141044,05/26/2015,06/03/2015,Approved,178.0,2.0,1,4,,517,1064,35
4500203794,11/15/2013,12/09/2013,Approved,484.91,1.0,5,2,,1874,1065,16
4M240571,06/05/2013,06/17/2013,Approved,31925.08,128.0,5,4,,2426,1066,33
13-G0445,05/21/2014,05/25/2014,Approved,14.12,1.0,5,4,,1316,1067,24
4500219637,02/12/2014,03/02/2014,Approved,3119.82,1.0,1,1,,1065,67,19
C440-5048,08/26/2014,08/31/2014,Approved,207.0,1.0,3,0,,2366,1068,32
4500148174,08/24/2012,08/26/2012,Approved,124.6,20.0,8,3,,1381,1069,30
4500222265,04/22/2015,04/25/2015,Sent Back,315.6,120.0,6,0,102,352,1070,12
4500248049,08/25/2014,08/29/2014,Approved,150.42,2.0,6,0,,2842,1071,54
W0001416,02/24/2015,02/27/2015,Approved,255.15,1.0,4,0,,2472,1072,16
4500144910,07/31/2012,08/06/2012,Approved,530.14,2.0,7,0,,1514,1073,5
835,06/22/2015,06/22/2015,Approved,4478.0,1.0,5,0,,2571,1074,52
1PA2E228,02/28/2013,03/09/2013,Approved,5759.43,1.0,7,3,,2206,1075,16
DRP13319,04/03/2015,05/14/2015,Approved,117.77,1.0,5,3,,2821,1076,22
PO532196922A,03/17/2015,03/20/2015,Approved,0.0,1.0,2,4,,1152,1077,19
3178025,09/05/2014,09/20/2014,Sent Back,8010.54,1.0,8,0,103,2364,,41
4500289693,06/25/2015,07/04/2015,Approved,5279.0,4.0,0,3,,2157,1078,48
C175-3060,11/20/2012,11/26/2012,Approved,384.9,3.0,5,2,,1229,1079,42
REQ0013535,10/21/2014,10/24/2014,Approved,250.42,1.0,9,2,,357,1080,
P1400091,07/28/2014,07/29/2014,Approved,143.84,2.0,8,4,,2804,1081,49
BC 13-8-019,03/07/2014,03/26/2014,Approved,1000.0,1.0,9,2,,695,1082,35
451045,01/03/2013,01/06/2013,Approved,25000.0,1.0,2,2,,2774,634,7
C100-5345,04/09/2015,04/10/2015,Approved,5.68,1.0,5,3,,503,1083,19
7-12-18-072,02/11/2013,03/02/2013,Approved,460.0,1.0,7,2,,641,1084,6
4500180010,05/22/2013,06/01/2013,Approved,5953.8,1.0,6,1,,2640,1085,0
2UI4L215,07/21/2014,07/30/2014,Approved,6825.0,1.0,4,4,,2524,1086,21
CD0118912,05/22/2013,05/22/2013,Approved,9092.64,1.0,2,0,,471,1087,48
POK22169,04/29/2013,05/06/2013,Approved,23208.75,1.0,8,3,,2424,1088,10
NR140694,06/10/2015,06/18/2015,Approved,146.25,1.0,2,0,,750,1089,35
S2067021,01/16/2013,02/09/2013,Approved,419.85,15.0,0,2,,2540,1090,32
06A2090,05/29/2015,06/04/2015,Approved,35000.0,1.0,5,4,,39,1091,45
4500231342,05/02/2014,05/21/2014,Approved,6403.2,1.0,7,1,,750,1092,35
4500251138,09/16/2014,11/16/2014,Approved,26852.0,1.0,5,1,,485,390,35
REQ0012700,05/09/2014,05/17/2014,Approved,0.0,26.0,7,0,,1964,1093,35
4500226572,04/02/2014,04/06/2014,Sent Back,15745.0,1.0,7,2,104,2114,1094,
SN353040,09/06/2013,09/08/2013,Approved,2023.4,1.0,5,0,,2197,1095,48
DR12IT53b,06/24/2013,06/28/2013,Sent Back,837.76,56.0,7,0,105,120,,11
DFP12479,05/30/2013,06/05/2013,Approved,1354.5,150.0,0,3,,2503,1096,23
1.7E+13,06/03/2015,06/03/2015,Approved,15.0,3.0,7,2,,2214,1097,32
PM 11-012,04/16/2014,05/03/2014,Approved,65000.0,1.0,1,1,,686,1098,43
POZ32086,05/15/2014,05/24/2014,Approved,4371.84,2.0,7,2,,2298,1099,33
12-03-0740,01/17/2013,01/17/2013,Approved,14769.72,1.0,2,2,,2323,1100,22
4500262583,12/17/2014,01/13/2015,Approved,11082.8,1.0,7,2,,2829,1101,35
2.214E+11,03/26/2014,03/30/2014,Approved,34612.32,1.0,5,4,,1464,1102,46
15B-3044,04/27/2015,04/29/2015,Approved,304139.0,1.0,8,2,,2256,1103,18
4500186400,06/18/2013,07/01/2013,Approved,4536.0,2880.0,3,4,,2182,1104,48
2014-0441,10/30/2014,11/05/2014,Approved,5418.0,1.0,6,4,,1678,1105,34
4500128339,02/05/2013,02/11/2013,Approved,14015.4,213.0,1,1,,1678,1106,44
4500217630,11/26/2014,12/02/2014,Approved,64.18,1.0,6,0,,1874,692,16
4500195469,08/23/2013,08/29/2013,Approved,3587.5,1750.0,8,2,,1678,1107,48
4500206106,11/04/2013,11/12/2013,Approved,3148.12,1.0,7,2,,2721,1108,19
12360080,03/12/2013,03/15/2013,Approved,139.95,1.0,0,0,,130,1109,54
4500147295,08/17/2012,08/22/2012,Approved,4999.0,1.0,6,3,,1664,660,20
REQ0012421,03/19/2014,03/27/2014,Approved,64.62,1.0,1,2,,102,1110,12
DSC13092,03/12/2014,03/15/2014,Approved,187.74,1.0,4,2,,13,1111,24
4500256524,10/27/2014,11/03/2014,Approved,2142.28,7.0,7,2,,90,1112,47
1.015E+11,09/05/2014,09/14/2014,Approved,36065.0,500.0,1,2,,842,1113,4
64010364,10/23/2014,11/15/2014,Approved,3258.24,192.0,4,3,,102,1114,12
DSC14064,11/19/2014,12/07/2014,Approved,453.56,1.0,5,4,,1792,1115,12
4500209198,11/26/2013,12/03/2013,Approved,1525.0,1.0,7,3,,2640,1116,39
12179,07/01/2013,07/04/2013,Approved,35805.0,1.0,7,3,,2943,1117,35
14-05-0136,07/22/2014,07/23/2014,Approved,10945.0,1.0,8,3,,2503,1118,19
13-506-0104,02/04/2014,03/03/2014,Approved,1706.4,4320.0,7,0,,707,1119,48
BMB43722,06/17/2015,06/18/2015,Approved,35692.65,1.0,6,3,,1988,1120,10
4500160720,11/27/2012,12/07/2012,Approved,6969.6,63360.0,9,2,,1678,1121,48
PO14K062,04/06/2015,04/13/2015,Approved,140.8,1.0,9,4,,2424,1122,10
13-PO-01073,04/01/2014,04/16/2014,Approved,3836.0,1.0,6,1,,408,1123,19
SH120412,02/06/2013,02/12/2013,Approved,56.97,3.0,6,1,,1107,1124,46
14518045,12/12/2014,12/25/2014,Approved,2717.24,1.0,8,1,,2041,1125,11
BOE 2013-4164,11/20/2013,12/20/2013,Approved,48565.0,1.0,4,4,,695,1126,33
4500193393,01/17/2013,01/30/2013,Approved,6978.14,1.0,3,1,,2503,1127,5
10-413-550-1,03/03/2014,03/05/2014,Sent Back,0.0,1.0,6,1,106,1821,,2
655H4009,04/24/2015,05/20/2015,Approved,683.46,3.0,0,1,,2392,1128,10
4500252961,03/25/2015,03/30/2015,Approved,1923.75,1.0,5,2,,1503,1129,16
4500191739,07/25/2013,08/02/2013,Approved,1396.2,12.0,1,1,,750,1130,35
NR140694,03/20/2015,03/28/2015,Approved,22.75,1.0,6,3,,750,1131,35
4500284311,06/01/2015,06/19/2015,Approved,548.23,1.0,5,4,,1355,1132,39
4500202224,10/08/2013,10/10/2013,Approved,2600.0,10.0,6,3,,357,1133,34
10-126U#4,09/21/2012,09/26/2012,Approved,25000.0,1.0,7,1,,39,1134,45
15F-2304,02/03/2015,02/15/2015,Approved,138053.0,1.0,7,2,,1940,1135,43
REQ0006843,03/19/2013,03/20/2013,Approved,480372.0,1.0,6,4,,284,1136,19
4500200518,08/02/2013,08/05/2013,Approved,99.79,1.0,5,1,,1874,1137,29
CF130875,05/14/2014,06/20/2014,Sent Back,36.0,2.0,9,1,107,535,326,11
4500184950,06/11/2013,06/22/2013,Approved,1015.0,29.0,3,3,,252,51,32
po531381377,10/03/2014,10/13/2014,Approved,7287.59,1.0,3,0,,2602,1138,7
4500242423,07/11/2014,07/25/2014,Approved,5067.6,1.0,9,0,,2238,1139,5
4500210216,06/20/2014,06/23/2014,Approved,182.79,1.0,8,0,,1874,1140,16
13-142805,07/25/2014,08/09/2014,Approved,3150.0,1.0,1,1,,3076,1141,33
12-70014-008,10/10/2013,10/16/2013,Approved,840000.0,1.0,8,0,,977,1142,43
020D4012,03/10/2015,03/16/2015,Approved,1582.24,88.0,3,0,,2089,1143,32
4500232286,06/24/2014,06/27/2014,Approved,4875.0,50.0,6,3,,2509,1144,4
4500176852,04/10/2013,04/15/2013,Approved,94.5,3.0,4,1,,2339,1145,3
12-20108,11/30/2012,12/25/2012,Approved,21600.0,1.0,6,2,,825,1146,40
0746-2014,10/29/2014,11/04/2014,Approved,5800.0,1.0,8,0,,3006,1147,35
4500256700,10/29/2014,10/30/2014,Approved,16924.8,1.0,2,3,,2897,1148,1
81300000288,06/24/2013,06/25/2013,Approved,136993.0,1.0,2,0,,1763,1149,53
3168139,03/27/2013,03/29/2013,Approved,218.9,1.0,9,1,,200,1150,35
7954,12/18/2012,12/23/2012,Approved,1565.0,10.0,7,4,,305,1151,41
09-86029,10/30/2013,11/01/2013,Approved,32000000.0,1.0,1,0,,2810,1152,40
1443510A04,12/08/2014,12/15/2014,Approved,5104.97,1.0,1,3,,326,1153,33
13482030,11/06/2013,11/13/2013,Approved,2062.5,275.0,1,1,,2608,1154,55
4500238298,07/02/2014,07/17/2014,Approved,4177.8,132.0,0,3,,136,1155,19
4500168216,01/29/2013,01/30/2013,Approved,3466.0,1.0,8,0,,1134,1156,24
4500286837,06/12/2015,06/29/2015,Approved,4826.75,1.0,8,1,,2262,1157,4
50-63-110,03/13/2014,03/15/2014,Approved,180.73,53.0,2,1,,976,1158,12
8145,02/01/2013,02/05/2013,Approved,1248.0,1.0,8,0,,305,1159,35
CFF 4897,06/26/2013,06/29/2013,Approved,9.18,2.0,3,0,,2047,1160,24
4500258672,11/17/2014,11/26/2014,Approved,16168.64,1.0,3,2,,2263,1161,23
4500188856,07/02/2013,07/07/2013,Approved,2164.5,9.0,0,1,,2640,1162,39
4500210971,12/11/2013,12/19/2013,Approved,15050.0,700.0,4,4,,139,1163,
4500208800,03/21/2014,04/11/2014,Approved,2100.0,1.0,3,2,,2651,1164,10
CPCFA10-12,09/25/2012,09/25/2012,Approved,8500.0,1.0,1,0,,1559,1165,45
4500213101,08/05/2014,08/13/2014,Approved,23.98,2.0,0,0,,2503,1166,41
4500270868,02/26/2015,03/05/2015,Approved,28.44,1.0,0,2,,357,1167,12
REQ0012165,03/24/2014,03/25/2014,Approved,280.0,10.0,0,2,,1990,1168,42
4500174370,03/20/2013,03/31/2013,Approved,13911.3,22620.0,0,1,,264,1169,48
4500184346,06/07/2013,06/22/2013,Approved,1386.0,2200.0,3,1,,707,1170,48
145-0264 / 0000000219,12/30/2014,01/01/2015,Approved,3899.7,35.0,7,4,,2303,1171,35
IP110169,07/03/2012,07/05/2012,Approved,155.99,1.0,3,4,,1107,1172,35
3013-516,07/16/2013,07/19/2013,Approved,2400.0,1.0,2,3,,2636,580,23
GP130114,01/28/2014,04/03/2014,Approved,29.02,2.0,4,2,,2927,1173,24
13-506-0104,02/04/2014,02/12/2014,Approved,749.25,1350.0,1,4,,707,1174,48
NMED532187926,02/24/2015,02/26/2015,Approved,5117.5,1.0,7,1,,2294,1175,7
14TG6041,11/21/2014,11/28/2014,Approved,17553.39,1.0,5,2,,1508,1176,35
4500210052,04/25/2014,05/03/2014,Sent Back,38940.0,6.0,6,0,108,579,326,0
14-045U,10/21/2014,10/25/2014,Approved,19000.0,1.0,9,2,,39,327,45
S21114000603-5,03/24/2014,03/28/2014,Approved,4795.43,1.0,5,4,,730,1177,52
81500000167,02/26/2015,03/01/2015,Approved,3060.0,10.0,1,4,,1468,1178,32
FV457279,11/20/2014,11/29/2014,Approved,9684.2,1.0,7,3,,357,1179,48
4500278437,04/21/2015,04/26/2015,Approved,9.02,1.0,7,2,,327,1180,8
11548217,08/22/2012,08/23/2012,Approved,2692.8,2244.0,1,3,,2882,1181,48
LN149027,08/19/2014,09/08/2014,Approved,31595.0,2.0,0,3,,2600,1182,39
CF120232,11/07/2012,11/10/2012,Approved,25418.4,120.0,7,3,,1451,1183,33
12POIG-024,01/04/2013,01/30/2013,Approved,1152.0,6.0,7,3,,120,1184,35
12-I0140,06/19/2013,07/06/2013,Approved,5948.0,2.0,7,2,,1107,1185,35
50-64-89,02/05/2015,02/08/2015,Approved,280.2,10.0,1,2,,2211,1186,12
GP130045,08/27/2013,09/12/2013,Approved,4655.0,19.0,2,3,,102,1187,12
CPCFA07-11,09/05/2013,09/18/2013,Sent Back,44616.0,1.0,5,0,109,352,1188,37
12-275,01/28/2013,02/03/2013,Approved,2548.01,1.0,0,4,,164,1189,13
2210,09/18/2014,09/29/2014,Sent Back,76000.0,1.0,8,1,110,352,1190,28
4500222356,04/22/2015,04/22/2015,Sent Back,776.0,1.0,4,3,111,750,1191,
SN353141,03/31/2014,04/05/2014,Approved,13208.53,1.0,1,0,,2197,1192,48
13-G0198,11/20/2013,12/05/2013,Approved,23.5,5.0,6,4,,1374,1193,12
14IT-0897,04/02/2015,04/02/2015,Approved,132000.0,8.0,2,0,,817,1194,35
3.98E+14,06/02/2014,06/13/2014,Approved,57.92,1.0,6,2,,2303,1195,12
11-109-701,07/15/2014,08/16/2014,Approved,0.0,1.0,9,4,,2659,1196,37
CF130700,03/07/2014,03/08/2014,Approved,4.0,1.0,5,0,,2303,463,35
D0723,04/28/2015,05/16/2015,Approved,9375.0,1.0,7,0,,2392,1197,32
41340019,06/19/2013,06/25/2013,Approved,45520.0,1.0,7,4,,189,1198,33
4500162854,12/12/2012,12/17/2012,Approved,931.01,1.0,5,3,,618,1199,19
13-6842,09/04/2014,09/05/2014,Approved,349950.0,1.0,4,2,,39,1200,45
14-CD036,07/11/2014,08/01/2014,Approved,106392.97,1.0,0,1,,146,1201,35
4500223825,03/12/2014,03/16/2014,Approved,100.9,2.0,9,0,,2503,1202,12
71500000324,03/24/2015,04/28/2015,Approved,7900.0,50.0,1,1,,1363,1203,22
5600004257,11/12/2014,11/17/2014,Approved,82241.75,1.0,2,1,,2179,1204,40
4500212159,06/17/2014,06/17/2014,Approved,2436.0,4.0,9,0,,1681,1205,22
CF140340,11/14/2014,11/22/2014,Sent Back,2340.0,16.0,7,3,112,750,277,35
1136,02/18/2015,02/20/2015,Approved,252.5,10.0,0,2,,1678,1206,32
5600002920,04/25/2014,05/08/2014,Approved,51055.0,1.0,7,1,,1215,1207,6
3.21602E+11,06/03/2015,06/09/2015,Approved,25340.0,1.0,3,2,,1988,1208,10
13560180,03/27/2014,04/07/2014,Approved,547.25,25.0,2,2,,2503,1209,
12-G0327,02/26/2013,03/28/2013,Approved,30.95,1.0,2,2,,2643,871,12
DRR10033,02/19/2013,02/20/2013,Approved,1199675.46,1.0,6,2,,653,1210,10
S2869024,03/18/2013,03/27/2013,Approved,8709.12,3.0,6,3,,3023,1211,47
